dataset1\video10_Image0.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2955377e-05,0.0,0.00013773226,9.7560354e-05,0.0,0.00092969276,0.00065422826,0.0,0.0019626848,0.0065078493,0.0,0.00090099854,0.041985385,0.0,0.0019454682,0.003133409,0.0,5.16496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14776885e-05,0.0,0.0,0.0005566679,0.0,5.7388443e-06,0.0016068764,0.0,0.0,7.460498e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0343816e-05,0.0,0.00086082664,0.043781642,0.0,0.0032252304,0.33800644,0.0018880798,0.26320636,0.90057385,0.038346957,0.014530754,9.182151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006865735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4465675e-06,0.0,0.0,7.4465675e-06,0.0,0.0,5.212597e-05,0.0,6.701911e-05,0.00019361076,0.0,0.0013329355,0.0006180651,0.0,0.0031424514,0.0047806962,0.0,0.0025690657,0.02805122,0.0,0.003030753,0.0053466354,0.0,0.00014148478,0.0,0.0,0.0,8.935881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000982947,0.0,0.0,0.003149898,0.0,0.0,0.0003202024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009047579,0.0,0.0,0.003857322,0.0,0.0,0.013634665,0.0,0.0010201797,0.0128751155,0.0,0.004423261,0.006299796,0.0,0.019815316,0.00453496,0.00015637792,0.05415144,0.0023977947,0.0113709085,0.2134931,0.009829469,0.062312875,0.7475609,0.03944447,0.12404492,0.6057857,0.012770863,0.002807356,7.4465675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.027894842,0.0,0.0,0.025437474,0.0,0.00011914508,0.022414168,0.0,0.0006404048,0.0021222718,0.0,0.00087124837,0.0,0.0,0.00012659165,0.0,0.0,5.212597e-05,0.0,0.0,2.2339702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027179972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.212597e-05,0.0,0.0,0.00048402688,0.0,0.00048402688,0.009055026,0.0,0.011311336,0.016427128,0.0,0.012942134,0.0012063439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044062486,9.374997e-06,0.0,0.0008624997,0.00070312474,0.0,0.00079687475,0.0009093747,0.0,9.374997e-05,0.0008156247,0.0,0.0,0.0005812498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.374997e-05,0.0,0.0,0.0008812497,0.0,0.0,0.00034687488,0.0,0.0,0.00010312496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01679062,0.0,0.0,0.00030937488,0.0,0.016481245,0.00015937495,0.0010781246,0.027478116,9.374997e-05,0.0026718741,0.018759368,0.0,0.009946872,0.066431224,0.0,0.24914055,0.097134344,0.0,0.76963097,0.065531224,0.0,0.23826554,0.06256873,0.0,0.010509372,0.035531238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024290618,0.0,0.0021187493,0.020906243,0.0,0.041981235,0.006506248,0.0,0.020849993,0.00022499992,0.00061874976,0.020240618,0.0,0.022931242,0.022659367,0.0,0.1646812,0.0074999975,0.0,0.46935922,0.009112497,0.0,0.09433122,0.0,0.0,0.00045937483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005624998,0.0,0.0,0.04467186,0.0,0.0,0.017709369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045937483,0.0,0.0,0.002381249,0.0,0.0,0.008793747,0.0,0.0,0.0073781223,0.0,0.0,0.0002906249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087487e-06,0.0,0.00023388707,0.0004961241,2.8349948e-05,0.00019844963,0.0009780732,0.00030476195,3.5437435e-05,0.0007796236,0.00029058696,4.2524924e-05,0.00091428583,0.0035012187,0.0013607976,0.001105648,0.0056629023,1.4174974e-05,0.00029767447,0.023906095,0.0,0.0,0.020745074,0.0,0.0,7.087487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1262462e-05,0.0,0.0,0.00046068666,0.0,0.0,0.0006591363,0.0,0.0,0.00035437435,0.0,0.0,0.0009922482,0.0,0.0,0.00096389826,0.0,0.0,0.00015592472,0.0,0.0,7.087487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087487e-06,0.0,0.0,0.00051029905,0.0,0.0,0.0013111851,0.0,0.0,0.0018002217,0.0,0.0,0.0135371005,0.0,0.0,0.2633356,0.0,0.0,0.71989024,0.014500999,0.0,0.017265119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087487e-06,1.4174974e-05,4.2524924e-05,0.00035437435,4.2524924e-05,0.00053864904,0.0003401994,0.0,0.001672647,6.378738e-05,2.8349948e-05,0.0051029907,0.0002197121,2.1262462e-05,0.012204653,0.0,3.5437435e-05,0.051036995,0.0,0.00036854934,0.5613573,0.00012757476,0.00056699896,0.3042091,0.0,0.0,0.014550611,0.0,0.0070693376,0.007540051,0.051743925,0.0050698854,0.014337325,0.090640396,0.003014293,0.005164892,0.075633705,0.002107414,0.0026904077,0.015468764,0.0012869044,0.0014510064,0.008192141,0.0009673376,0.002098777,0.0069095544,0.00091551594,0.0037225224,0.0070607006,0.0008550573,0.012730854,0.009919529,0.0005743567,0.06772659,0.022365363,0.00025047135,0.22961745,0.27785045,7.341401e-05,0.013002917,0.0486519,5.1821655e-05,0.00011659873,0.0,0.003472051,0.00339,0.0010752993,0.0022887897,0.0008550573,0.0006952739,0.001053707,0.0011098471,0.0006607261,0.0008766497,0.0009543822,2.1592357e-05,0.00060026755,0.00034979617,0.0,0.0005138981,0.00016842039,0.0,0.0006564077,0.0008809682,0.0,0.0007298217,0.0008464204,0.0,0.0009932484,0.00027638217,0.0,0.0011098471,0.0,0.0,0.0004059363,0.0,0.0,0.00010796179,0.0,0.0,0.002958153,0.001584879,9.06879e-05,0.0020124076,0.00031092993,0.00020728662,0.0008593758,0.0003627516,6.477707e-05,0.0012869044,0.00054844585,0.0,0.002262879,0.0005570828,0.0,0.012951096,0.0007125478,0.0,0.069540344,0.009522229,0.0,0.30197775,0.032068968,0.0,0.3806819,0.19807965,0.0,0.37372914,0.25780842,0.0,0.0075184586,1.2955414e-05,0.0,3.02293e-05,0.0,0.0,0.012925185,0.0023103822,3.02293e-05,0.0034590955,0.0013603185,0.0,0.001356,0.00019001274,0.0,0.0023233376,4.7503185e-05,0.0,0.0004707134,4.3184714e-06,0.0,0.0024053885,0.0,0.0,0.029188547,0.0,0.0,0.08161047,0.0,0.0,0.013490905,0.0,0.0,9.500637e-05,0.0,0.0,0.0,0.0,0.0,4.3184714e-06,0.0,0.0,0.0017619363,0.0042752866,0.00062185986,0.009764064,0.0029279236,0.0,0.020206127,0.00027206368,0.0,0.006844777,0.0,0.0,0.00016410192,0.0,0.0,9.06879e-05,0.0,0.0,1.7273886e-05,0.0,0.0,4.3184714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516921,0.002647223,0.022196943,0.005579465,4.3184714e-06,0.00029365605,0.011089834,0.0,0.0,0.0001511465,0.0,0.0,0.00018569427,0.0,0.0,0.00011659873,0.0,0.0,1.7273886e-05,0.0,0.0,1.2955414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.636943e-06,0.0,0.0,0.0003152484,0.001053707,0.018513286,0.0016064714,8.205096e-05,0.00060890446,0.000678,0.0,0.0,6.909554e-05,0.0,0.0,1.2955414e-05,0.0,0.0,4.3184714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3184714e-06,0.0,0.0,4.3184714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026040382,0.0031395287,0.044462983,0.0014682802,0.0031438472,0.0310239,0.0007168662,0.000678,0.0063136052,0.00013819108,0.0002547898,0.0010364332,6.909554e-05,0.00016842039,0.00028070065,1.2955414e-05,0.00031956687,0.00019433121,3.454777e-05,0.0008161911,0.00012955414,1.7273886e-05,0.005488777,0.00031956687,0.0,0.022849033,0.0005786752,0.0,0.34744263,0.0068015927,0.0,0.47051042,0.029840637,1.2955414e-05,0.030583415,0.0
